hidden layer neurons,momentum constant,epochs,accuracy,f1 score
10.0,0.1,1000.0,0.7456896551724138,0.748936170212766
10.0,0.1,2000.0,0.7456896551724138,0.748936170212766
10.0,0.1,3000.0,0.7456896551724138,0.748936170212766
10.0,0.1,4000.0,0.7456896551724138,0.748936170212766
10.0,0.1,5000.0,0.7456896551724138,0.748936170212766
10.0,0.1,6000.0,0.7456896551724138,0.748936170212766
10.0,0.1,7000.0,0.7456896551724138,0.748936170212766
10.0,0.1,8000.0,0.7456896551724138,0.748936170212766
10.0,0.1,9000.0,0.7456896551724138,0.748936170212766
10.0,0.1,10000.0,0.7456896551724138,0.748936170212766
10.0,0.2,1000.0,0.75,0.75
10.0,0.2,2000.0,0.75,0.75
10.0,0.2,3000.0,0.75,0.75
10.0,0.2,4000.0,0.75,0.75
10.0,0.2,5000.0,0.75,0.75
10.0,0.2,6000.0,0.75,0.75
10.0,0.2,7000.0,0.75,0.75
10.0,0.2,8000.0,0.75,0.75
10.0,0.2,9000.0,0.75,0.75
10.0,0.2,10000.0,0.75,0.75
10.0,0.30000000000000004,1000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,2000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,3000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,4000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,5000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,6000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,7000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,8000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,9000.0,0.7413793103448276,0.736842105263158
10.0,0.30000000000000004,10000.0,0.7413793103448276,0.736842105263158
10.0,0.4,1000.0,0.7413793103448276,0.736842105263158
10.0,0.4,2000.0,0.7413793103448276,0.736842105263158
10.0,0.4,3000.0,0.7413793103448276,0.736842105263158
