交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2023/02/01,TXO,202302W1,14200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14300.0000,買權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14300.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14400.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14400.0000,賣權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14500.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14500.0000,賣權,-,-,-,-,0,0,184,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14550.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14550.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14550.0000,賣權,-,-,-,-,0,0,5,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14550.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14600.0000,買權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14600.0000,賣權,-,-,-,-,0,0,12,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14650.0000,買權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14650.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14650.0000,賣權,-,-,-,-,0,0,4,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14650.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14700.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14700.0000,賣權,-,-,-,-,0,0,70,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14750.0000,買權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14750.0000,買權,535,535,535,535,1,-,-,19,-,535,535,,盤後,10,1.9%,
2023/02/01,TXO,202302W1,14750.0000,賣權,-,-,-,-,0,0,217,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14750.0000,賣權,0.2,4.8,0.2,4.8,18,-,-,-,2.7,8.6,0.2,,盤後,4.3,860%,
2023/02/01,TXO,202302W1,14800.0000,買權,-,-,-,-,0,0,1,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14800.0000,賣權,-,-,-,-,0,0,619,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14800.0000,賣權,0.3,0.6,0.3,0.6,58,-,-,-,0.6,18,0.3,,盤後,0.1,20%,
2023/02/01,TXO,202302W1,14850.0000,買權,-,-,-,-,0,0,5,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14850.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14850.0000,賣權,-,-,-,-,0,0,454,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14850.0000,賣權,0.4,0.8,0.4,0.5,53,-,-,0.1,0.7,9,0.3,,盤後,0,0.00%,
2023/02/01,TXO,202302W1,14900.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,14900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,14900.0000,賣權,0.1,0.1,0.1,0.1,20,0,954,-,0.3,9,0.1,,一般,-0.7,-87.5%,
2023/02/01,TXO,202302W1,14900.0000,賣權,0.4,1.5,0.4,0.6,904,-,-,0.2,0.6,9,0.3,,盤後,-0.2,-25%,
2023/02/01,TXO,202302W1,14950.0000,買權,400,400,400,400,1,0,11,404,414,400,329,,一般,73,22.32%,
2023/02/01,TXO,202302W1,14950.0000,買權,342,386,329,386,12,-,-,319,-,386,329,,盤後,59,18.04%,
2023/02/01,TXO,202302W1,14950.0000,賣權,0.3,0.3,0.1,0.2,113,0,1096,0.1,0.3,29.5,0.1,,一般,-1,-83.33%,
2023/02/01,TXO,202302W1,14950.0000,賣權,1.2,1.9,0.5,0.7,504,-,-,0.3,0.6,29.5,0.5,,盤後,-0.5,-41.67%,
2023/02/01,TXO,202302W1,15000.0000,買權,368,368,300,300,2,0,32,355,365,456,250,,一般,23,8.3%,
2023/02/01,TXO,202302W1,15000.0000,買權,302,366,250,366,68,-,-,200,-,456,250,,盤後,89,32.13%,
2023/02/01,TXO,202302W1,15000.0000,賣權,0.3,0.3,0.1,0.1,140,0,4372,0.1,0.2,38,0.1,,一般,-2,-95.24%,
2023/02/01,TXO,202302W1,15000.0000,賣權,2.9,3.8,0.5,1,2994,-,-,0.1,0.9,38,0.5,,盤後,-1.1,-52.38%,
2023/02/01,TXO,202302W1,15050.0000,買權,307,328,253,308,29,0,73,306,315,422,190,,一般,81,35.68%,
2023/02/01,TXO,202302W1,15050.0000,買權,232,307,190,307,143,-,-,206,387,422,190,,盤後,80,35.24%,
2023/02/01,TXO,202302W1,15050.0000,賣權,0.3,0.4,0.1,0.3,210,0,3277,-,0.3,50,0.1,,一般,-2.9,-90.63%,
2023/02/01,TXO,202302W1,15050.0000,賣權,3.5,6.8,0.5,0.5,3684,-,-,0.3,0.5,50,0.5,,盤後,-2.7,-84.38%,
2023/02/01,TXO,202302W1,15100.0000,買權,255,290,201,255,153,0,182,259,261,373,143,,一般,77,43.26%,
2023/02/01,TXO,202302W1,15100.0000,買權,184,263,143,263,625,-,-,221,285,373,143,,盤後,85,47.75%,
2023/02/01,TXO,202302W1,15100.0000,賣權,0.4,0.6,0.1,0.2,2118,0,8028,0.1,0.3,19.5,0.1,,一般,-6.8,-97.14%,
2023/02/01,TXO,202302W1,15100.0000,賣權,7.2,12,0.3,0.3,8239,-,-,0.3,1.1,19.5,0.3,,盤後,-6.7,-95.71%,
2023/02/01,TXO,202302W1,15150.0000,買權,211,239,150,209,566,0,245,209,210,350,103,,一般,70,50.36%,
2023/02/01,TXO,202302W1,15150.0000,買權,141,215,103,215,2579,-,-,175,219,350,103,,盤後,76,54.68%,
2023/02/01,TXO,202302W1,15150.0000,賣權,0.9,1,0.1,0.2,3841,0,8438,0.1,0.3,23,0.1,,一般,-13.3,-98.52%,
2023/02/01,TXO,202302W1,15150.0000,賣權,16,23,1.2,1.8,11409,-,-,1.2,1.8,23,1.2,,盤後,-11.7,-86.67%,
2023/02/01,TXO,202302W1,15200.0000,買權,144,191,99,159,4418,0,923,159,160,292,68,,一般,63,65.63%,
2023/02/01,TXO,202302W1,15200.0000,買權,91,169,68,169,10944,-,-,165,170,292,68,,盤後,73,76.04%,
2023/02/01,TXO,202302W1,15200.0000,賣權,2,2.6,0.1,1.2,12641,0,7556,0.2,1.2,39,0.1,,一般,-22.8,-95%,
2023/02/01,TXO,202302W1,15200.0000,賣權,26,39,2.5,2.7,18340,-,-,2.6,2.7,39,2.5,,盤後,-21.3,-88.75%,
2023/02/01,TXO,202302W1,15250.0000,買權,100,142,52,110,15033,0,1467,109,110,255,42,,一般,47,74.6%,
2023/02/01,TXO,202302W1,15250.0000,買權,56,124,42,124,16844,-,-,121,125,255,42,,盤後,61,96.83%,
2023/02/01,TXO,202302W1,15250.0000,賣權,6.2,6.3,0.1,0.1,25870,0,10368,-,0.1,62,0.1,,一般,-41.9,-99.76%,
2023/02/01,TXO,202302W1,15250.0000,賣權,46,62,5,5.1,20178,-,-,5,5.2,62,5,,盤後,-36.9,-87.86%,
2023/02/01,TXO,202302W1,15300.0000,買權,60,95,17.5,58,48978,0,4725,58,59,309,17.5,,一般,20.5,54.67%,
2023/02/01,TXO,202302W1,15300.0000,買權,33,84,23.5,84,27563,-,-,83,85,309,23.5,,盤後,46.5,124%,
2023/02/01,TXO,202302W1,15300.0000,賣權,16,20.5,0.1,0.1,46544,0,16456,0.1,0.2,94,0.1,,一般,-65.9,-99.85%,
2023/02/01,TXO,202302W1,15300.0000,賣權,77,94,11,12,27113,-,-,12,12.5,94,11,,盤後,-54,-81.82%,
2023/02/01,TXO,202302W1,15350.0000,買權,29,53,0.6,9.1,77123,0,9601,9,9.1,265,0.6,,一般,-12.4,-57.67%,
2023/02/01,TXO,202302W1,15350.0000,買權,19,44,11.5,44,23856,-,-,43.5,44,265,11.5,,盤後,22.5,104.65%,
2023/02/01,TXO,202302W1,15350.0000,賣權,23,56,0.1,0.2,55495,0,8755,-,0.2,133,0.1,,一般,-99.8,-99.8%,
2023/02/01,TXO,202302W1,15350.0000,賣權,108,133,24.5,24.5,16042,-,-,24,24.5,133,23,,盤後,-75.5,-75.5%,
2023/02/01,TXO,202302W1,15400.0000,買權,11.5,22.5,0.1,0.3,42194,0,18572,-,0.3,139,0.1,,一般,-10.7,-97.27%,
2023/02/01,TXO,202302W1,15400.0000,買權,9,18,5.4,16,22000,-,-,16,16.5,139,5.4,,盤後,5,45.45%,
2023/02/01,TXO,202302W1,15400.0000,賣權,68,103,31,41,35578,0,4167,40.5,41,175,31,,一般,-98,-70.5%,
2023/02/01,TXO,202302W1,15400.0000,賣權,145,175,48,49.5,9279,-,-,48,50,175,35.5,,盤後,-89.5,-64.39%,
2023/02/01,TXO,202302W1,15450.0000,買權,4.4,7,0.1,0.1,17204,0,10064,-,0.1,80,0.1,,一般,-4.9,-98%,
2023/02/01,TXO,202302W1,15450.0000,買權,5,8,2.7,6.1,8099,-,-,6.2,6.9,80,2.7,,盤後,1.1,22%,
2023/02/01,TXO,202302W1,15450.0000,賣權,111,152,66,90,10402,0,1631,90,91,220,61,,一般,-94,-51.09%,
2023/02/01,TXO,202302W1,15450.0000,賣權,199,220,90,90,1339,-,-,90,93,220,61,,盤後,-94,-51.09%,
2023/02/01,TXO,202302W1,15500.0000,買權,1,2.2,0.1,0.2,8910,0,11011,-,0.3,137,0.1,,一般,-2.7,-93.1%,
2023/02/01,TXO,202302W1,15500.0000,買權,2.9,3.8,1.6,2.3,6559,-,-,1.7,2.3,137,1.6,,盤後,-0.6,-20.69%,
2023/02/01,TXO,202302W1,15500.0000,賣權,146,202,112,140,2987,0,1474,140,141,270,73,,一般,-92,-39.66%,
2023/02/01,TXO,202302W1,15500.0000,賣權,250,270,134,134,1015,-,-,134,136,270,73,,盤後,-98,-42.24%,
2023/02/01,TXO,202302W1,15550.0000,買權,0.5,0.9,0.1,0.1,1255,0,3995,-,0.1,37,0.1,,一般,-1.3,-92.86%,
2023/02/01,TXO,202302W1,15550.0000,買權,1.4,1.7,0.1,0.8,1135,-,-,0.5,0.8,37,0.1,,盤後,-0.6,-42.86%,
2023/02/01,TXO,202302W1,15550.0000,賣權,193,243,163,190,356,0,233,190,191,315,115,,一般,-90,-32.14%,
2023/02/01,TXO,202302W1,15550.0000,賣權,273,315,190,190,107,-,-,180,211,315,115,,盤後,-90,-32.14%,
2023/02/01,TXO,202302W1,15600.0000,買權,0.5,0.5,0.1,0.1,1290,0,8513,-,0.1,55,0.1,,一般,-1,-90.91%,
2023/02/01,TXO,202302W1,15600.0000,買權,0.6,1.3,0.3,0.3,2826,-,-,0.3,0.6,55,0.3,,盤後,-0.8,-72.73%,
2023/02/01,TXO,202302W1,15600.0000,賣權,243,300,211,245,184,0,462,239,241,370,122,,一般,-85,-25.76%,
2023/02/01,TXO,202302W1,15600.0000,賣權,327,370,232,232,181,-,-,208,291,370,122,,盤後,-98,-29.7%,
2023/02/01,TXO,202302W1,15650.0000,買權,0.2,0.2,0.1,0.1,145,0,1985,-,0.3,13.5,0.1,,一般,-0.5,-83.33%,
2023/02/01,TXO,202302W1,15650.0000,買權,0.6,0.7,0.3,0.3,336,-,-,0.2,0.5,13.5,0.3,,盤後,-0.3,-50%,
2023/02/01,TXO,202302W1,15650.0000,賣權,-,-,-,-,0,0,8,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,15650.0000,賣權,353,375,353,375,2,-,-,89,-,375,198,,盤後,-5,-1.32%,
2023/02/01,TXO,202302W1,15700.0000,買權,0.5,0.6,0.1,0.2,351,0,8376,0.1,0.2,30,0.1,,一般,-0.4,-66.67%,
2023/02/01,TXO,202302W1,15700.0000,買權,0.6,0.8,0.4,0.4,1545,-,-,0.3,0.4,30,0.4,,盤後,-0.2,-33.33%,
2023/02/01,TXO,202302W1,15700.0000,賣權,343,396,320,355,44,0,72,336,346,470,195,,一般,-75,-17.44%,
2023/02/01,TXO,202302W1,15700.0000,賣權,420,470,372,372,15,-,-,44.5,399,470,195,,盤後,-58,-13.49%,
2023/02/01,TXO,202302W1,15750.0000,買權,0.2,0.2,0.2,0.2,7,0,691,0.1,0.3,4.2,0.2,,一般,-0.2,-50%,
2023/02/01,TXO,202302W1,15750.0000,買權,0.4,0.4,0.3,0.4,15,-,-,0.1,0.4,4.2,0.3,,盤後,0,0.00%,
2023/02/01,TXO,202302W1,15750.0000,賣權,393,393,393,393,20,0,21,386,396,393,327,,一般,-87,-18.13%,
2023/02/01,TXO,202302W1,15750.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,15800.0000,買權,0.3,0.3,0.1,0.3,60,0,3943,0.1,0.3,32.5,0.1,,一般,-0.1,-25%,
2023/02/01,TXO,202302W1,15800.0000,買權,0.5,0.5,0.1,0.3,570,-,-,0.3,0.4,32.5,0.1,,盤後,-0.1,-25%,
2023/02/01,TXO,202302W1,15800.0000,賣權,443,480,443,480,23,0,10,436,446,530,304,,一般,-50,-9.43%,
2023/02/01,TXO,202302W1,15800.0000,賣權,491,495,491,495,4,-,-,45.5,-,530,304,,盤後,-35,-6.6%,
2023/02/01,TXO,202302W1,15850.0000,買權,-,-,-,-,0,0,529,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,15850.0000,買權,0.3,0.3,0.2,0.2,20,-,-,-,1,1.5,0.2,,盤後,-0.2,-50%,
2023/02/01,TXO,202302W1,15850.0000,賣權,493,493,493,493,20,0,20,486,496,493,493,,一般,-87,-15%,
2023/02/01,TXO,202302W1,15850.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,15900.0000,買權,0.1,0.1,0.1,0.1,2,0,1697,-,0.3,30,0.1,,一般,-0.1,-50%,
2023/02/01,TXO,202302W1,15900.0000,買權,0.3,0.3,0.2,0.2,315,-,-,0.1,0.4,30,0.1,,盤後,0,0.00%,
2023/02/01,TXO,202302W1,15900.0000,賣權,-,-,-,-,0,0,23,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,15900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,15950.0000,買權,-,-,-,-,0,0,2,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,15950.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,15950.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,15950.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16000.0000,買權,-,-,-,-,0,0,666,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16000.0000,買權,0.2,1.7,0.2,1.4,73,-,-,-,0.7,21.5,0.1,,盤後,1.3,-,
2023/02/01,TXO,202302W1,16000.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16100.0000,買權,-,-,-,-,0,0,179,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16100.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16200.0000,買權,-,-,-,-,0,0,115,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16200.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16300.0000,買權,-,-,-,-,0,0,25,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16300.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16400.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16400.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16500.0000,買權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16500.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16600.0000,買權,-,-,-,-,0,0,20,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16600.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16700.0000,買權,-,-,-,-,0,0,20,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16700.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16800.0000,買權,-,-,-,-,0,0,20,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16800.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16900.0000,買權,-,-,-,-,0,0,20,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,16900.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,16900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,17000.0000,買權,-,-,-,-,0,0,20,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,17000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,17000.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,17000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,17100.0000,買權,-,-,-,-,0,0,20,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,17100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W1,17100.0000,賣權,-,-,-,-,0,0,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W1,17100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W2,13400.0000,買權,1890,1890,1890,1890,1,1990,1,1970,2010,1890,1890,,一般,10,0.53%,
2023/02/01,TXO,202302W2,13400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W2,13400.0000,賣權,-,-,-,-,0,0.1,140,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W2,13400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W2,13500.0000,買權,-,-,-,-,0,1890,0,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W2,13500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/02/01,TXO,202302W2,13500.0000,賣權,-,-,-,-,0,0.1,5,-,-,-,-,,一般,-,-,
2023/02/01,TXO,202302W2,13500.0000,賣權,2.1,2.1,2.1,2.1,1,-,-,-,55,7.2,2.1,,盤後,1.6,320%,
2023/02/01,TXO,202302W2,13600.0000,買權,-,-,-,-,0,1790,0,-,-,-,-,,一般,-,-,
