交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2023/05/02,TXO,202305W1,14900.0000,賣權,1.3,1.5,0.5,1,590,-,-,0.8,1,28.5,0.5,,盤後,-0.3,-23.08%,
2023/05/02,TXO,202305W1,14950.0000,買權,-,-,-,-,0,680,1,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,14950.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,14950.0000,賣權,0.7,0.9,0.4,0.5,276,0.5,1394,0.3,0.6,26,0.4,,一般,-0.8,-61.54%,
2023/05/02,TXO,202305W1,14950.0000,賣權,1.2,1.7,0.8,1,535,-,-,1,1.1,26,0.8,,盤後,-0.3,-23.08%,
2023/05/02,TXO,202305W1,15000.0000,買權,-,-,-,-,0,630,34,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,15000.0000,買權,550,550,550,550,1,-,-,30,650,550,354,,盤後,-25,-4.35%,
2023/05/02,TXO,202305W1,15000.0000,賣權,1.2,1.2,0.4,0.5,2075,0.5,6072,0.5,0.6,43,0.4,,一般,-1.3,-72.22%,
2023/05/02,TXO,202305W1,15000.0000,賣權,2,2.3,1,1.1,1716,-,-,1.1,1.3,43,1,,盤後,-0.7,-38.89%,
2023/05/02,TXO,202305W1,15050.0000,買權,-,-,-,-,0,580,1,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,15050.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,15050.0000,賣權,1,1.1,0.5,0.7,971,0.7,2393,0.6,0.7,40,0.5,,一般,-1.4,-66.67%,
2023/05/02,TXO,202305W1,15050.0000,賣權,2.4,2.7,1,1.2,583,-,-,1.1,1.4,40,1,,盤後,-0.9,-42.86%,
2023/05/02,TXO,202305W1,15100.0000,買權,460,545,460,530,5,530,69,515,555,645,257,,一般,55,11.58%,
2023/05/02,TXO,202305W1,15100.0000,買權,499,499,499,499,2,-,-,385,-,645,257,,盤後,24,5.05%,
2023/05/02,TXO,202305W1,15100.0000,賣權,1,1.5,0.6,0.7,2268,0.7,4481,0.7,0.8,62,0.6,,一般,-2.1,-75%,
2023/05/02,TXO,202305W1,15100.0000,賣權,3,3.4,1.7,2,2418,-,-,1.7,2.1,62,1.7,,盤後,-0.8,-28.57%,
2023/05/02,TXO,202305W1,15150.0000,買權,479,479,479,479,9,480,72,388,570,479,212,,一般,54,12.71%,
2023/05/02,TXO,202305W1,15150.0000,買權,391,458,390,452,34,-,-,426,-,458,212,,盤後,27,6.35%,
2023/05/02,TXO,202305W1,15150.0000,賣權,1.1,2,0.7,0.8,1719,0.8,3586,0.8,0.9,73,0.7,,一般,-2.7,-77.14%,
2023/05/02,TXO,202305W1,15150.0000,賣權,4,4.9,1.1,2.2,1054,-,-,2,2.3,73,1.1,,盤後,-1.3,-37.14%,
2023/05/02,TXO,202305W1,15200.0000,買權,430,456,365,424,16,430,199,338,499,630,175,,一般,49,13.07%,
2023/05/02,TXO,202305W1,15200.0000,買權,367,429,338,380,101,-,-,330,476,630,175,,盤後,5,1.33%,
2023/05/02,TXO,202305W1,15200.0000,賣權,1.9,2.6,0.8,0.9,4913,0.9,8067,0.8,1.1,90,0.8,,一般,-4,-81.63%,
2023/05/02,TXO,202305W1,15200.0000,賣權,5.3,6.9,2.6,2.7,5953,-,-,2.7,3,90,2.6,,盤後,-2.2,-44.9%,
2023/05/02,TXO,202305W1,15250.0000,買權,380,406,316,386,43,380,348,306,394,408,142,,一般,60,18.4%,
2023/05/02,TXO,202305W1,15250.0000,買權,318,359,293,351,124,-,-,354,384,408,142,,盤後,25,7.67%,
2023/05/02,TXO,202305W1,15250.0000,賣權,3,3.7,1.1,1.3,4314,1.3,6748,1.3,1.4,110,1.1,,一般,-5.7,-81.43%,
2023/05/02,TXO,202305W1,15250.0000,賣權,7,9.7,3.5,4.2,2461,-,-,3.4,4.3,110,3.5,,盤後,-2.8,-40%,
2023/05/02,TXO,202305W1,15300.0000,買權,325,360,261,333,358,333,743,332,333,570,112,,一般,53,18.93%,
2023/05/02,TXO,202305W1,15300.0000,買權,270,325,246,325,185,-,-,310,332,570,112,,盤後,45,16.07%,
2023/05/02,TXO,202305W1,15300.0000,賣權,3,5.9,1.3,1.6,10300,1.6,8192,1.5,1.6,133,1.3,,一般,-8.9,-84.76%,
2023/05/02,TXO,202305W1,15300.0000,賣權,11,14,4.5,4.9,9112,-,-,5,5.4,133,4.5,,盤後,-5.6,-53.33%,
2023/05/02,TXO,202305W1,15350.0000,買權,281,305,210,285,470,285,824,275,375,325,85,,一般,50,21.28%,
2023/05/02,TXO,202305W1,15350.0000,買權,233,275,201,270,651,-,-,258,285,325,85,,盤後,35,14.89%,
2023/05/02,TXO,202305W1,15350.0000,賣權,4,8.6,1.8,2,7843,2,6102,1.9,2,153,1.8,,一般,-13,-86.67%,
2023/05/02,TXO,202305W1,15350.0000,賣權,17.5,20,6.2,6.5,5170,-,-,6.5,7.3,153,6.2,,盤後,-8.5,-56.67%,
2023/05/02,TXO,202305W1,15400.0000,買權,224,262,165,232,1123,235,3577,227,235,535,63,,一般,39,20.21%,
2023/05/02,TXO,202305W1,15400.0000,買權,183,240,160,240,1189,-,-,224,249,535,63,,盤後,47,24.35%,
2023/05/02,TXO,202305W1,15400.0000,賣權,6.1,13.5,2.8,3,14462,3,11245,2.8,3.1,182,2.8,,一般,-18.5,-86.05%,
2023/05/02,TXO,202305W1,15400.0000,賣權,23,29.5,9.2,9.4,9332,-,-,9.5,10.5,182,9.2,,盤後,-12.1,-56.28%,
2023/05/02,TXO,202305W1,15450.0000,買權,186,214,123,185,1364,185,1617,184,195,418,45,,一般,34,22.52%,
2023/05/02,TXO,202305W1,15450.0000,買權,149,190,123,187,2477,-,-,177,189,418,45,,盤後,36,23.84%,
2023/05/02,TXO,202305W1,15450.0000,賣權,7.2,22,4.3,5,16985,5,9608,4.7,5,278,4.3,,一般,-25.5,-83.61%,
2023/05/02,TXO,202305W1,15450.0000,賣權,34,41.5,13,13,10475,-,-,13,14,278,13,,盤後,-17.5,-57.38%,
2023/05/02,TXO,202305W1,15500.0000,買權,139,168,87,139,9469,139,3420,139,140,356,30.5,,一般,25,21.93%,
2023/05/02,TXO,202305W1,15500.0000,買權,114,149,90,143,6149,-,-,141,144,356,30.5,,盤後,29,25.44%,
2023/05/02,TXO,202305W1,15500.0000,賣權,13,35.5,7.3,9,24690,9,10559,8.4,9.3,261,7.3,,一般,-35.5,-79.78%,
2023/05/02,TXO,202305W1,15500.0000,賣權,48.5,59,19,20,13410,-,-,19,20,261,19,,盤後,-24.5,-55.06%,
2023/05/02,TXO,202305W1,15550.0000,買權,96,125,56,96,13911,96,3370,97,98,347,20,,一般,13,15.66%,
2023/05/02,TXO,202305W1,15550.0000,買權,81,107,61,106,9974,-,-,100,107,347,20,,盤後,23,27.71%,
2023/05/02,TXO,202305W1,15550.0000,賣權,21,55,12.5,15.5,28539,15.5,8869,15.5,16.5,274,12.5,,一般,-46.5,-75%,
2023/05/02,TXO,202305W1,15550.0000,賣權,69,81,30,30.5,11338,-,-,30.5,31,274,30,,盤後,-31.5,-50.81%,
2023/05/02,TXO,202305W1,15600.0000,買權,61,86,33,60,34555,60,8462,59,60,364,13,,一般,4,7.14%,
2023/05/02,TXO,202305W1,15600.0000,買權,56,73,40,72,16686,-,-,70,71,364,13,,盤後,16,28.57%,
2023/05/02,TXO,202305W1,15600.0000,賣權,41.5,82,22.5,29.5,43539,29.5,9897,29,29.5,320,22.5,,一般,-56.5,-65.7%,
2023/05/02,TXO,202305W1,15600.0000,賣權,90,109,48,48,10667,-,-,48,49.5,320,48,,盤後,-38,-44.19%,
2023/05/02,TXO,202305W1,15650.0000,買權,38,54,16.5,32,37274,32,8523,31,32,295,7.2,,一般,-3.5,-9.86%,
2023/05/02,TXO,202305W1,15650.0000,買權,34,46.5,24,43,11716,-,-,43,44,295,7.2,,盤後,7.5,21.13%,
2023/05/02,TXO,202305W1,15650.0000,賣權,66,117,39,51,20498,51,4153,50,52,346,39,,一般,-65,-56.03%,
2023/05/02,TXO,202305W1,15650.0000,賣權,121,143,68,70,4634,-,-,68,70,346,64,,盤後,-46,-39.66%,
2023/05/02,TXO,202305W1,15700.0000,買權,19,29.5,7.5,14.5,26670,14.5,13883,14,14.5,242,5.6,,一般,-7,-32.56%,
2023/05/02,TXO,202305W1,15700.0000,買權,20.5,28,14,24.5,9924,-,-,25.5,26.5,242,5.6,,盤後,3,13.95%,
2023/05/02,TXO,202305W1,15700.0000,賣權,99,156,68,84,12546,84,2756,83,85,475,68,,一般,-67,-44.37%,
2023/05/02,TXO,202305W1,15700.0000,賣權,156,183,99,106,3196,-,-,101,107,475,75,,盤後,-45,-29.8%,
2023/05/02,TXO,202305W1,15750.0000,買權,9.8,14,3.1,6,15773,6,9687,5.8,6.3,225,3.1,,一般,-6,-50%,
2023/05/02,TXO,202305W1,15750.0000,買權,12,15.5,7.6,14.5,5787,-,-,14.5,15.5,225,3.8,,盤後,2.5,20.83%,
2023/05/02,TXO,202305W1,15750.0000,賣權,137,201,104,125,3923,125,725,123,126,435,97,,一般,-67,-34.9%,
2023/05/02,TXO,202305W1,15750.0000,賣權,197,225,134,139,517,-,-,135,140,435,97,,盤後,-53,-27.6%,
2023/05/02,TXO,202305W1,15800.0000,買權,4,6,1.6,2.3,8141,2.3,7245,2,2.5,209,1.6,,一般,-4.3,-65.15%,
2023/05/02,TXO,202305W1,15800.0000,買權,6.2,8.7,4.2,8.7,2693,-,-,7.5,8.7,209,2.8,,盤後,2.1,31.82%,
2023/05/02,TXO,202305W1,15800.0000,賣權,179,247,148,171,1895,172,456,168,172,490,107,,一般,-64,-27.23%,
2023/05/02,TXO,202305W1,15800.0000,賣權,243,268,180,180,200,-,-,180,193,490,107,,盤後,-55,-23.4%,
2023/05/02,TXO,202305W1,15850.0000,買權,2.2,2.5,0.8,1.1,5852,1.1,4073,0.7,1.3,176,0.8,,一般,-2.7,-71.05%,
2023/05/02,TXO,202305W1,15850.0000,買權,3.4,4.9,1.4,4.9,1840,-,-,4.6,4.9,176,1.4,,盤後,1.1,28.95%,
2023/05/02,TXO,202305W1,15850.0000,賣權,238,293,194,215,209,222,61,128,285,535,133,,一般,-68,-24.03%,
2023/05/02,TXO,202305W1,15850.0000,賣權,291,291,238,238,18,-,-,220,-,535,133,,盤後,-45,-15.9%,
2023/05/02,TXO,202305W1,15900.0000,買權,1.4,1.4,0.5,0.7,1741,0.7,3346,0.4,0.7,157,0.5,,一般,-1.5,-68.18%,
2023/05/02,TXO,202305W1,15900.0000,買權,2.1,2.9,1.5,2.3,395,-,-,2.2,2.6,157,1.5,,盤後,0.1,4.55%,
2023/05/02,TXO,202305W1,15900.0000,賣權,278,340,251,270,117,272,92,241,323,565,146,,一般,-61,-18.43%,
2023/05/02,TXO,202305W1,15900.0000,賣權,354,354,273,273,41,-,-,258,-,565,146,,盤後,-58,-17.52%,
2023/05/02,TXO,202305W1,15950.0000,買權,0.7,0.7,0.2,0.3,344,0.3,3005,0.3,0.4,129,0.2,,一般,-1.1,-78.57%,
2023/05/02,TXO,202305W1,15950.0000,買權,1.2,1.8,0.9,1.8,264,-,-,1.1,1.8,129,0.9,,盤後,0.4,28.57%,
2023/05/02,TXO,202305W1,15950.0000,賣權,333,343,325,325,3,321,25,226,412,565,180,,一般,-56,-14.7%,
2023/05/02,TXO,202305W1,15950.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16000.0000,買權,0.2,0.4,0.2,0.3,254,0.3,3818,0.2,0.4,130,0.2,,一般,-0.4,-57.14%,
2023/05/02,TXO,202305W1,16000.0000,買權,0.6,1,0.6,1,181,-,-,0.8,1,130,0.6,,盤後,0.3,42.86%,
2023/05/02,TXO,202305W1,16000.0000,賣權,369,389,350,384,14,371,27,341,462,640,207,,一般,-46,-10.7%,
2023/05/02,TXO,202305W1,16000.0000,賣權,465,465,400,400,2,-,-,102,1500,640,207,,盤後,-30,-6.98%,
2023/05/02,TXO,202305W1,16050.0000,買權,0.5,0.5,0.2,0.2,45,0.2,790,0.1,0.3,89,0.1,,一般,-0.5,-71.43%,
2023/05/02,TXO,202305W1,16050.0000,買權,0.7,0.7,0.1,0.5,29,-,-,0.5,0.7,89,0.1,,盤後,-0.2,-28.57%,
2023/05/02,TXO,202305W1,16050.0000,賣權,423,423,423,423,1,421,3,327,481,525,256,,一般,-57,-11.88%,
2023/05/02,TXO,202305W1,16050.0000,賣權,460,460,460,460,1,-,-,137,468,525,256,,盤後,-20,-4.17%,
2023/05/02,TXO,202305W1,16100.0000,買權,0.2,0.4,0.2,0.4,27,0.2,941,0.1,0.5,72,0.2,,一般,-0.1,-20%,
2023/05/02,TXO,202305W1,16100.0000,買權,0.7,0.7,0.4,0.5,60,-,-,0.4,0.6,72,0.3,,盤後,0,0.00%,
2023/05/02,TXO,202305W1,16100.0000,賣權,-,-,-,-,0,471,2,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16150.0000,買權,0.2,0.2,0.1,0.1,9,0.2,464,0.1,0.4,57,0.1,,一般,-0.3,-75%,
2023/05/02,TXO,202305W1,16150.0000,買權,0.4,0.4,0.3,0.3,3,-,-,0.3,0.8,57,0.1,,盤後,-0.1,-25%,
2023/05/02,TXO,202305W1,16150.0000,賣權,-,-,-,-,0,520,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16150.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16200.0000,買權,0.2,0.2,0.1,0.1,7,0.2,535,0.1,0.5,45,0.1,,一般,-0.2,-66.67%,
2023/05/02,TXO,202305W1,16200.0000,買權,0.2,1,0.2,1,6,-,-,0.2,1,45,0.1,,盤後,0.7,233.33%,
2023/05/02,TXO,202305W1,16200.0000,賣權,-,-,-,-,0,570,4,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16200.0000,賣權,625,625,625,625,1,-,-,12.5,-,845,466,,盤後,-5,-0.79%,
2023/05/02,TXO,202305W1,16250.0000,買權,0.2,0.2,0.2,0.2,12,0.2,300,0.1,3,33.5,0.1,,一般,-0.1,-33.33%,
2023/05/02,TXO,202305W1,16250.0000,買權,0.8,0.8,0.1,0.1,9,-,-,0.2,0.9,33.5,0.1,,盤後,-0.2,-66.67%,
2023/05/02,TXO,202305W1,16250.0000,賣權,-,-,-,-,0,620,20,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16250.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16300.0000,買權,0.2,0.2,0.1,0.1,4,0.1,277,-,1.9,26,0.1,,一般,-0.1,-50%,
2023/05/02,TXO,202305W1,16300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16300.0000,賣權,-,-,-,-,0,670,20,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16400.0000,買權,-,-,-,-,0,0.1,287,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16400.0000,賣權,-,-,-,-,0,770,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16500.0000,買權,-,-,-,-,0,0.1,128,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16500.0000,賣權,-,-,-,-,0,870,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16600.0000,買權,-,-,-,-,0,0.1,26,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16600.0000,賣權,-,-,-,-,0,970,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16700.0000,買權,-,-,-,-,0,0.1,4,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16700.0000,賣權,-,-,-,-,0,1070,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16800.0000,買權,-,-,-,-,0,0.1,10,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16800.0000,賣權,-,-,-,-,0,1170,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16900.0000,買權,-,-,-,-,0,0.1,7,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,16900.0000,賣權,-,-,-,-,0,1270,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,16900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17000.0000,買權,-,-,-,-,0,0.1,77,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17000.0000,賣權,-,-,-,-,0,1370,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17100.0000,買權,-,-,-,-,0,0.1,42,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17100.0000,賣權,-,-,-,-,0,1470,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17200.0000,買權,-,-,-,-,0,0.1,3,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17200.0000,賣權,-,-,-,-,0,1570,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17300.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17300.0000,賣權,-,-,-,-,0,1670,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17400.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17400.0000,賣權,-,-,-,-,0,1770,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17500.0000,買權,-,-,-,-,0,0.1,93,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W1,17500.0000,賣權,-,-,-,-,0,1870,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W1,17500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W2,13800.0000,買權,-,-,-,-,0,1840,0,-,-,-,-,,一般,-,-,
2023/05/02,TXO,202305W2,13800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/05/02,TXO,202305W2,13800.0000,賣權,-,-,-,-,0,0.4,69,-,-,-,-,,一般,-,-,
