交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2023/07/03,TXO,202307W1,16850.0000,賣權,94,99,41,50,8907,-,-,49.5,50,179,41,,盤後,-42,-45.65%,
2023/07/03,TXO,202307W1,16900.0000,買權,104,201,103,199,11031,199,4550,198,201,259,35,,一般,142,249.12%,
2023/07/03,TXO,202307W1,16900.0000,買權,56,109,54,90,15144,-,-,90,91,259,35,,盤後,33,57.89%,
2023/07/03,TXO,202307W1,16900.0000,賣權,56,56,12.5,14,24437,14,11063,13.5,14.5,218,12.5,,一般,-106,-88.33%,
2023/07/03,TXO,202307W1,16900.0000,賣權,120,129,59,74,10792,-,-,70,74,218,59,,盤後,-46,-38.33%,
2023/07/03,TXO,202307W1,16950.0000,買權,77,158,69,154,15150,154,4842,154,156,244,24,,一般,114,285%,
2023/07/03,TXO,202307W1,16950.0000,買權,37,80,37,64,12303,-,-,62,65,244,24,,盤後,24,60%,
2023/07/03,TXO,202307W1,16950.0000,賣權,78,78,19.5,21,23722,21,8110,20.5,22,254,19.5,,一般,-132,-86.27%,
2023/07/03,TXO,202307W1,16950.0000,賣權,154,162,78,95,4791,-,-,95,99,254,78,,盤後,-58,-37.91%,
2023/07/03,TXO,202307W1,17000.0000,買權,53,119,52,118,25037,118,6590,117,120,212,15.5,,一般,91,337.04%,
2023/07/03,TXO,202307W1,17000.0000,買權,24.5,58,24.5,42.5,14432,-,-,42.5,43,212,15.5,,盤後,15.5,57.41%,
2023/07/03,TXO,202307W1,17000.0000,賣權,106,106,31,33,33437,33,9542,32.5,33.5,294,31,,一般,-158,-82.72%,
2023/07/03,TXO,202307W1,17000.0000,賣權,198,200,104,125,4158,-,-,122,130,294,104,,盤後,-66,-34.55%,
2023/07/03,TXO,202307W1,17050.0000,買權,36,87,34.5,84,21108,84,6443,84,85,177,10,,一般,66,366.67%,
2023/07/03,TXO,202307W1,17050.0000,買權,15.5,40,15.5,28,8283,-,-,28,29,177,10,,盤後,10,55.56%,
2023/07/03,TXO,202307W1,17050.0000,賣權,185,185,48,48.5,15346,48.5,6020,48.5,49.5,340,48,,一般,-192.5,-79.88%,
2023/07/03,TXO,202307W1,17050.0000,賣權,240,240,139,163,1398,-,-,153,167,340,138,,盤後,-78,-32.37%,
2023/07/03,TXO,202307W1,17100.0000,買權,21,58,21,57,26712,57,11263,57,58,155,6.3,,一般,46,418.18%,
2023/07/03,TXO,202307W1,17100.0000,買權,10.5,26.5,10,18.5,8840,-,-,18,18.5,155,6.3,,盤後,7.5,68.18%,
2023/07/03,TXO,202307W1,17100.0000,賣權,173,178,71,72,10393,72,3341,72,73,384,71,,一般,-203,-73.82%,
2023/07/03,TXO,202307W1,17100.0000,賣權,279,280,175,199,387,-,-,187,222,384,168,,盤後,-76,-27.64%,
2023/07/03,TXO,202307W1,17150.0000,買權,16,38,13.5,37.5,15762,37.5,7279,36.5,38,136,4.3,,一般,30.2,413.7%,
2023/07/03,TXO,202307W1,17150.0000,買權,6.8,17.5,6.8,9.8,4941,-,-,9.8,11,136,4.3,,盤後,2.5,34.25%,
2023/07/03,TXO,202307W1,17150.0000,賣權,210,210,101,102,3181,102,772,101,103,432,101,,一般,-223,-68.62%,
2023/07/03,TXO,202307W1,17150.0000,賣權,307,307,228,236,52,-,-,236,-,432,204,,盤後,-89,-27.38%,
2023/07/03,TXO,202307W1,17200.0000,買權,8,24,6.7,23,17962,23,9599,23,23.5,109,2.8,,一般,18.4,400%,
2023/07/03,TXO,202307W1,17200.0000,買權,4.4,13.5,4.3,7,3485,-,-,6.4,7,109,2.8,,盤後,2.4,52.17%,
2023/07/03,TXO,202307W1,17200.0000,賣權,263,263,136,137,2508,137,519,136,140,470,136,,一般,-238,-63.47%,
2023/07/03,TXO,202307W1,17200.0000,賣權,372,372,268,280,161,-,-,264,302,470,241,,盤後,-95,-25.33%,
2023/07/03,TXO,202307W1,17250.0000,買權,5.3,15,4.9,13.5,12646,13.5,9718,13,14,86,1.9,,一般,10.4,335.48%,
2023/07/03,TXO,202307W1,17250.0000,買權,3.2,7.7,2.6,4.4,1569,-,-,3.7,4.4,86,1.9,,盤後,1.3,41.94%,
2023/07/03,TXO,202307W1,17250.0000,賣權,276,276,177,177,591,177,206,176,196,525,177,,一般,-244,-57.96%,
2023/07/03,TXO,202307W1,17250.0000,賣權,389,389,319,335,3,-,-,302,-,525,270,,盤後,-86,-20.43%,
2023/07/03,TXO,202307W1,17300.0000,買權,4.4,9.4,3.1,8.4,6350,8.4,5281,8.1,8.5,83,1.3,,一般,6.4,320%,
2023/07/03,TXO,202307W1,17300.0000,買權,2.2,6.1,1.9,3.8,870,-,-,2.1,3.8,83,1.3,,盤後,1.8,90%,
2023/07/03,TXO,202307W1,17300.0000,賣權,315,315,222,222,307,222,78,221,234,545,222,,一般,-248,-52.77%,
2023/07/03,TXO,202307W1,17300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17350.0000,買權,2.2,5.7,2.1,5,2991,5,2525,5,5.2,67,1,,一般,3.6,257.14%,
2023/07/03,TXO,202307W1,17350.0000,買權,1.4,4.2,1.4,2.3,328,-,-,1.8,2,67,1,,盤後,0.9,64.29%,
2023/07/03,TXO,202307W1,17350.0000,賣權,356,356,270,270,30,270,17,186,355,379,270,,一般,-250,-48.08%,
2023/07/03,TXO,202307W1,17350.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17400.0000,買權,1.6,3.8,1.5,3.2,2124,3.2,3177,3,3.3,54,0.9,,一般,2.2,220%,
2023/07/03,TXO,202307W1,17400.0000,買權,1,2.5,1,1.5,91,-,-,1.1,1.6,54,0.9,,盤後,0.5,50%,
2023/07/03,TXO,202307W1,17400.0000,賣權,355,370,322,325,24,320,14,234,401,675,322,,一般,-245,-42.98%,
2023/07/03,TXO,202307W1,17400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17450.0000,買權,1.1,2.6,0.7,2,1654,2,2776,2,2.1,42,0.2,,一般,1.3,185.71%,
2023/07/03,TXO,202307W1,17450.0000,買權,1.2,1.2,0.7,0.8,70,-,-,0.7,0.9,42,0.2,,盤後,0.1,14.29%,
2023/07/03,TXO,202307W1,17450.0000,賣權,369,369,369,369,1,370,1,282,450,369,369,,一般,-251,-40.48%,
2023/07/03,TXO,202307W1,17450.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17500.0000,買權,0.8,1.9,0.7,1.4,855,1.4,1224,1.3,1.4,35,0.1,,一般,0.9,180%,
2023/07/03,TXO,202307W1,17500.0000,買權,0.7,0.9,0.6,0.6,19,-,-,0.3,1,35,0.1,,盤後,0.1,20%,
2023/07/03,TXO,202307W1,17500.0000,賣權,-,-,-,-,0,420,1,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17500.0000,賣權,630,630,630,630,2,-,-,50,-,745,416,,盤後,-40,-5.97%,
2023/07/03,TXO,202307W1,17550.0000,買權,0.4,1.2,0.4,0.9,317,0.9,1189,0.7,1,28,0.1,,一般,0.4,80%,
2023/07/03,TXO,202307W1,17550.0000,買權,0.6,0.7,0.1,0.6,11,-,-,0.2,1,28,0.1,,盤後,0.1,20%,
2023/07/03,TXO,202307W1,17550.0000,賣權,-,-,-,-,0,470,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17550.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17600.0000,買權,0.5,0.7,0.4,0.6,54,0.6,1012,0.1,1,23.5,0.1,,一般,0.5,-,
2023/07/03,TXO,202307W1,17600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17600.0000,賣權,-,-,-,-,0,520,2,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17650.0000,買權,0.7,0.7,0.5,0.5,28,0.5,855,0.4,0.6,18.5,0.1,,一般,0.4,-,
2023/07/03,TXO,202307W1,17650.0000,買權,0.1,0.1,0.1,0.1,1,-,-,-,1.1,18.5,0.1,,盤後,0,-,
2023/07/03,TXO,202307W1,17650.0000,賣權,-,-,-,-,0,570,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17650.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17700.0000,買權,0.3,0.4,0.3,0.4,21,0.4,538,0.2,5.5,16,0.2,,一般,0.3,-,
2023/07/03,TXO,202307W1,17700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17700.0000,賣權,-,-,-,-,0,620,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17800.0000,買權,0.2,0.2,0.2,0.2,3,0.2,140,0.1,2,9,0.1,,一般,0.1,-,
2023/07/03,TXO,202307W1,17800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17800.0000,賣權,-,-,-,-,0,720,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17900.0000,買權,-,-,-,-,0,0.2,4,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,17900.0000,賣權,-,-,-,-,0,820,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,17900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18000.0000,買權,0.9,0.9,0.9,0.9,1,0.2,55,-,0.6,10.5,0.1,,一般,0.8,-,
2023/07/03,TXO,202307W1,18000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18000.0000,賣權,-,-,-,-,0,920,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18100.0000,買權,-,-,-,-,0,0.2,3,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18100.0000,賣權,-,-,-,-,0,1020,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18200.0000,買權,-,-,-,-,0,0.2,1,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18200.0000,賣權,-,-,-,-,0,1120,1,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18300.0000,買權,-,-,-,-,0,0.2,1,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18300.0000,賣權,-,-,-,-,0,1220,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18400.0000,買權,-,-,-,-,0,0.2,12,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18400.0000,賣權,-,-,-,-,0,1320,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18500.0000,買權,0.1,0.2,0.1,0.2,69,0.2,53,0.1,1,1.7,0.1,,一般,0.1,-,
2023/07/03,TXO,202307W1,18500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18500.0000,賣權,-,-,-,-,0,1420,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18600.0000,買權,-,-,-,-,0,0.2,49,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18600.0000,賣權,-,-,-,-,0,1520,1,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18700.0000,買權,-,-,-,-,0,0.2,2,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18700.0000,賣權,-,-,-,-,0,1620,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18800.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18800.0000,賣權,-,-,-,-,0,1720,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18900.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,18900.0000,賣權,-,-,-,-,0,1820,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,18900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,19000.0000,買權,0.1,0.6,0.1,0.5,3,0.1,27,0.1,0.6,5.1,0.1,,一般,0.4,-,
2023/07/03,TXO,202307W1,19000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W1,19000.0000,賣權,-,-,-,-,0,1920,0,-,-,-,-,,一般,-,-,
2023/07/03,TXO,202307W1,19000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/07/03,TXO,202307W2,15100.0000,買權,-,-,-,-,0,1960,0,-,-,-,-,,一般,-,-,
