交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2023/06/01,TXO,202306W1,15000.0000,買權,-,-,-,-,0,1530,4,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15000.0000,買權,1570,1570,1570,1570,1,-,-,400,-,1570,1540,,盤後,20,1.29%,
2023/06/01,TXO,202306W1,15000.0000,賣權,1.4,1.4,0.9,0.9,55,0.9,666,0.7,1,8.6,0.9,,一般,-0.9,-50%,
2023/06/01,TXO,202306W1,15000.0000,賣權,1,1,1,1,1,-,-,1,1.4,8.6,1,,盤後,-0.8,-44.44%,
2023/06/01,TXO,202306W1,15100.0000,買權,-,-,-,-,0,1430,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15100.0000,賣權,1.1,1.5,1,1,138,1,289,0.7,1.1,10.5,1,,一般,-0.9,-47.37%,
2023/06/01,TXO,202306W1,15100.0000,賣權,1.7,1.8,1.7,1.8,9,-,-,0.3,1.7,10.5,1.5,,盤後,-0.1,-5.26%,
2023/06/01,TXO,202306W1,15200.0000,買權,-,-,-,-,0,1330,1,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15200.0000,買權,1370,1370,1370,1370,1,-,-,12.5,-,1580,890,,盤後,20,1.48%,
2023/06/01,TXO,202306W1,15200.0000,賣權,1.5,1.5,1.1,1.2,40,1.2,457,1.1,1.3,13.5,1,,一般,-0.8,-40%,
2023/06/01,TXO,202306W1,15200.0000,賣權,2.1,2.2,1.3,2,192,-,-,0.1,1.9,13.5,1,,盤後,0,0.00%,
2023/06/01,TXO,202306W1,15300.0000,買權,-,-,-,-,0,1240,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15300.0000,賣權,1.7,1.8,1.4,1.4,33,1.4,290,1.1,1.5,18,1.4,,一般,-1.2,-46.15%,
2023/06/01,TXO,202306W1,15300.0000,賣權,2.3,2.5,1.5,2.2,158,-,-,0.1,2.2,18,1.5,,盤後,-0.4,-15.38%,
2023/06/01,TXO,202306W1,15400.0000,買權,-,-,-,-,0,1140,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15400.0000,賣權,1.9,2.2,1.6,1.8,123,1.8,1145,1.6,1.8,24.5,1.3,,一般,-1.4,-43.75%,
2023/06/01,TXO,202306W1,15400.0000,賣權,3.2,3.3,1.3,2.7,142,-,-,1.6,2.7,24.5,1.3,,盤後,-0.5,-15.63%,
2023/06/01,TXO,202306W1,15500.0000,買權,-,-,-,-,0,1040,1,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15500.0000,賣權,2.6,2.6,1.8,2.1,176,2.1,1466,2,2.2,32,1.8,,一般,-1.6,-43.24%,
2023/06/01,TXO,202306W1,15500.0000,賣權,4.1,4.1,2.1,2.6,297,-,-,2.6,3.2,32,2.1,,盤後,-1.1,-29.73%,
2023/06/01,TXO,202306W1,15600.0000,買權,-,-,-,-,0,940,11,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15600.0000,買權,955,955,955,955,1,-,-,12.5,-,1140,520,,盤後,0,0.00%,
2023/06/01,TXO,202306W1,15600.0000,賣權,3.2,3.4,2.3,2.7,221,2.7,2979,2.2,2.7,45,2.1,,一般,-1.9,-41.3%,
2023/06/01,TXO,202306W1,15600.0000,賣權,4.9,5.1,2.1,3.7,976,-,-,3.5,3.7,45,2.1,,盤後,-0.9,-19.57%,
2023/06/01,TXO,202306W1,15700.0000,買權,830,830,825,825,20,840,27,755,845,830,381,,一般,-30,-3.51%,
2023/06/01,TXO,202306W1,15700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15700.0000,賣權,4.9,4.9,2.7,3.2,364,3.2,1564,2.6,3.3,62,2.7,,一般,-2.6,-44.83%,
2023/06/01,TXO,202306W1,15700.0000,賣權,6.2,6.2,3.2,4.6,655,-,-,4.4,5,62,3.2,,盤後,-1.2,-20.69%,
2023/06/01,TXO,202306W1,15750.0000,買權,775,800,775,800,52,790,33,705,795,880,338,,一般,-5,-0.62%,
2023/06/01,TXO,202306W1,15750.0000,買權,810,810,810,810,32,-,-,300,-,880,338,,盤後,5,0.62%,
2023/06/01,TXO,202306W1,15750.0000,賣權,4.3,4.8,3.3,3.5,1826,3.5,2035,3.3,3.8,72,3.2,,一般,-2.3,-39.66%,
2023/06/01,TXO,202306W1,15750.0000,賣權,5.2,6.8,3.7,6.7,697,-,-,4.5,5.9,72,3.2,,盤後,0.9,15.52%,
2023/06/01,TXO,202306W1,15800.0000,買權,720,730,720,730,32,740,13,655,745,780,308,,一般,-25,-3.31%,
2023/06/01,TXO,202306W1,15800.0000,買權,780,780,705,705,33,-,-,12.5,-,780,308,,盤後,-50,-6.62%,
2023/06/01,TXO,202306W1,15800.0000,賣權,5,5.4,3.7,4.1,725,4.1,1815,3.9,4.2,84,3.7,,一般,-2.5,-37.88%,
2023/06/01,TXO,202306W1,15800.0000,賣權,6.9,8.5,4.2,4.4,964,-,-,4.4,6.4,84,3.9,,盤後,-2.2,-33.33%,
2023/06/01,TXO,202306W1,15850.0000,買權,675,675,675,675,1,690,13,675,700,725,274,,一般,-30,-4.26%,
2023/06/01,TXO,202306W1,15850.0000,買權,675,675,675,675,1,-,-,12.5,-,725,274,,盤後,-30,-4.26%,
2023/06/01,TXO,202306W1,15850.0000,賣權,6,6.4,4.1,4.9,1364,4.9,1146,4.9,5,99,4.1,,一般,-2.8,-36.36%,
2023/06/01,TXO,202306W1,15850.0000,賣權,8.4,9.7,5.2,7,375,-,-,6.2,7,99,4.4,,盤後,-0.7,-9.09%,
2023/06/01,TXO,202306W1,15900.0000,買權,-,-,-,-,0,640,13,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15900.0000,賣權,9.8,9.8,5,5.7,2240,5.7,3288,5,5.9,116,5,,一般,-4.8,-45.71%,
2023/06/01,TXO,202306W1,15900.0000,賣權,10,12.5,6,8.6,1625,-,-,6.9,8.6,116,5,,盤後,-1.9,-18.1%,
2023/06/01,TXO,202306W1,15950.0000,買權,-,-,-,-,0,590,17,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,15950.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,15950.0000,賣權,8.8,9.2,6.1,6.7,1256,6.7,2053,6.6,6.9,129,5.7,,一般,-5.3,-44.17%,
2023/06/01,TXO,202306W1,15950.0000,賣權,13,13.5,7.1,11,1224,-,-,8.6,11,129,5.7,,盤後,-1,-8.33%,
2023/06/01,TXO,202306W1,16000.0000,買權,525,525,510,510,2,540,82,470,550,675,168,,一般,-55,-9.73%,
2023/06/01,TXO,202306W1,16000.0000,買權,565,565,490,495,10,-,-,277,560,675,168,,盤後,-70,-12.39%,
2023/06/01,TXO,202306W1,16000.0000,賣權,11,12,7.4,8.2,3643,8.2,4514,8,8.6,156,7.1,,一般,-6.3,-43.45%,
2023/06/01,TXO,202306W1,16000.0000,賣權,14.5,17,8.9,11,3579,-,-,11.5,13,156,7.1,,盤後,-3.5,-24.14%,
2023/06/01,TXO,202306W1,16050.0000,買權,470,510,451,510,13,494,85,462,505,735,141,,一般,-5,-0.97%,
2023/06/01,TXO,202306W1,16050.0000,買權,500,550,453,453,79,-,-,453,-,735,141,,盤後,-62,-12.04%,
2023/06/01,TXO,202306W1,16050.0000,賣權,14,15,9.3,10,3498,10,3817,10,11,179,7.5,,一般,-7.5,-42.86%,
2023/06/01,TXO,202306W1,16050.0000,賣權,18.5,21,11,13.5,2692,-,-,13,16,179,7.5,,盤後,-4,-22.86%,
2023/06/01,TXO,202306W1,16100.0000,買權,428,462,402,462,16,447,133,363,455,685,116,,一般,-9,-1.91%,
2023/06/01,TXO,202306W1,16100.0000,買權,445,476,399,399,15,-,-,189,479,685,116,,盤後,-72,-15.29%,
2023/06/01,TXO,202306W1,16100.0000,賣權,17,19,11.5,13.5,4131,13.5,5219,13,13.5,203,8.5,,一般,-8,-37.21%,
2023/06/01,TXO,202306W1,16100.0000,賣權,21.5,26.5,13.5,20,3662,-,-,19,20.5,203,8.5,,盤後,-1.5,-6.98%,
2023/06/01,TXO,202306W1,16150.0000,買權,380,392,360,391,12,401,108,317,481,605,95,,一般,-35,-8.22%,
2023/06/01,TXO,202306W1,16150.0000,買權,430,430,355,355,11,-,-,100,-,605,95,,盤後,-71,-16.67%,
2023/06/01,TXO,202306W1,16150.0000,賣權,23.5,23.5,14.5,17,3912,17,4592,16.5,17.5,230,10.5,,一般,-9,-34.62%,
2023/06/01,TXO,202306W1,16150.0000,賣權,26.5,33,17,23.5,4401,-,-,21,23.5,230,10.5,,盤後,-2.5,-9.62%,
2023/06/01,TXO,202306W1,16200.0000,買權,345,390,320,358,66,358,145,338,365,585,78,,一般,-25,-6.53%,
2023/06/01,TXO,202306W1,16200.0000,買權,383,408,304,357,34,-,-,324,368,585,78,,盤後,-26,-6.79%,
2023/06/01,TXO,202306W1,16200.0000,賣權,29,30.5,18.5,21.5,10015,21.5,6349,21,22.5,243,11.5,,一般,-11,-33.85%,
2023/06/01,TXO,202306W1,16200.0000,賣權,32,41,21.5,30,7729,-,-,29.5,30.5,243,11.5,,盤後,-2.5,-7.69%,
2023/06/01,TXO,202306W1,16250.0000,買權,299,359,280,315,144,315,244,291,393,520,61,,一般,-27,-7.89%,
2023/06/01,TXO,202306W1,16250.0000,買權,326,360,267,279,97,-,-,282,400,520,61,,盤後,-63,-18.42%,
2023/06/01,TXO,202306W1,16250.0000,賣權,36.5,38.5,24,28,7713,28,5045,27.5,28.5,294,14.5,,一般,-12,-30%,
2023/06/01,TXO,202306W1,16250.0000,賣權,40,51,27.5,37.5,6730,-,-,37.5,39.5,294,14.5,,盤後,-2.5,-6.25%,
2023/06/01,TXO,202306W1,16300.0000,買權,259,307,237,273,453,273,394,238,284,497,48.5,,一般,-23,-7.77%,
2023/06/01,TXO,202306W1,16300.0000,買權,302,325,226,262,362,-,-,226,330,497,48.5,,盤後,-34,-11.49%,
2023/06/01,TXO,202306W1,16300.0000,賣權,50,50,31,37,10344,37,6142,36.5,37,331,18,,一般,-13,-26%,
2023/06/01,TXO,202306W1,16300.0000,賣權,50,63,35,47,11690,-,-,45,47.5,331,18,,盤後,-3,-6%,
2023/06/01,TXO,202306W1,16350.0000,買權,220,268,199,231,1261,231,455,230,247,452,37.5,,一般,-26,-10.12%,
2023/06/01,TXO,202306W1,16350.0000,買權,261,291,194,225,385,-,-,195,237,452,37.5,,盤後,-32,-12.45%,
2023/06/01,TXO,202306W1,16350.0000,賣權,64,64,41.5,48,6962,48,4142,47.5,48.5,298,22.5,,一般,-14,-22.58%,
2023/06/01,TXO,202306W1,16350.0000,賣權,62,79,44,56,6203,-,-,58,60,298,22.5,,盤後,-6,-9.68%,
2023/06/01,TXO,202306W1,16400.0000,買權,187,230,165,194,2778,194,1112,192,199,416,28,,一般,-30,-13.39%,
2023/06/01,TXO,202306W1,16400.0000,買權,212,254,161,190,2367,-,-,173,198,416,28,,盤後,-34,-15.18%,
2023/06/01,TXO,202306W1,16400.0000,賣權,84,84,52,62,10250,62,5336,61,62,400,27,,一般,-13,-17.33%,
2023/06/01,TXO,202306W1,16400.0000,賣權,75,97,56,75,10598,-,-,76,78,400,27,,盤後,0,0.00%,
2023/06/01,TXO,202306W1,16450.0000,買權,152,196,134,162,4146,162,1053,160,163,356,22,,一般,-27,-14.29%,
2023/06/01,TXO,202306W1,16450.0000,買權,190,222,132,157,2970,-,-,153,161,356,22,,盤後,-32,-16.93%,
2023/06/01,TXO,202306W1,16450.0000,賣權,95,99,67,79,8643,79,3524,77,79,269,33.5,,一般,-13,-14.13%,
2023/06/01,TXO,202306W1,16450.0000,賣權,89,118,70,93,9095,-,-,90,97,269,33.5,,盤後,1,1.09%,
2023/06/01,TXO,202306W1,16500.0000,買權,124,164,108,132,8788,132,2719,131,133,328,16.5,,一般,-27,-16.98%,
2023/06/01,TXO,202306W1,16500.0000,買權,159,188,106,128,4696,-,-,128,137,328,16.5,,盤後,-31,-19.5%,
2023/06/01,TXO,202306W1,16500.0000,賣權,114,122,84,99,11707,99,4099,98,99,277,42,,一般,-12,-10.81%,
2023/06/01,TXO,202306W1,16500.0000,賣權,111,143,86,118,10325,-,-,111,117,277,42,,盤後,7,6.31%,
2023/06/01,TXO,202306W1,16550.0000,買權,101,134,84,105,7369,105,2430,104,107,289,10,,一般,-28,-21.05%,
2023/06/01,TXO,202306W1,16550.0000,買權,132,158,83,104,5776,-,-,100,105,289,10,,盤後,-29,-21.8%,
2023/06/01,TXO,202306W1,16550.0000,賣權,138,149,105,124,9760,124,4708,123,124,515,52,,一般,-9,-6.77%,
2023/06/01,TXO,202306W1,16550.0000,賣權,133,170,105,141,6074,-,-,141,142,515,52,,盤後,8,6.02%,
2023/06/01,TXO,202306W1,16600.0000,買權,79,107,65,84,11503,84,4138,83,84,252,9.7,,一般,-22,-20.75%,
2023/06/01,TXO,202306W1,16600.0000,買權,108,131,66,83,10908,-,-,78,83,252,9.7,,盤後,-23,-21.7%,
2023/06/01,TXO,202306W1,16600.0000,賣權,170,179,129,150,6363,150,1710,148,152,300,64,,一般,-9,-5.66%,
2023/06/01,TXO,202306W1,16600.0000,賣權,159,202,128,169,6295,-,-,159,170,300,64,,盤後,10,6.29%,
2023/06/01,TXO,202306W1,16650.0000,買權,56,86,49.5,64,10358,64,5548,63,65,216,7.4,,一般,-22,-25.58%,
2023/06/01,TXO,202306W1,16650.0000,買權,83,106,51,62,8994,-,-,61,65,216,7.4,,盤後,-24,-27.91%,
2023/06/01,TXO,202306W1,16650.0000,賣權,199,212,159,181,2385,181,768,180,182,330,79,,一般,-6,-3.21%,
2023/06/01,TXO,202306W1,16650.0000,賣權,198,237,153,195,1982,-,-,182,210,330,79,,盤後,8,4.28%,
2023/06/01,TXO,202306W1,16700.0000,買權,46,66,36,49.5,12212,49.5,7868,48.5,50,187,6.1,,一般,-18.5,-27.21%,
2023/06/01,TXO,202306W1,16700.0000,買權,68,85,39,44,12491,-,-,44,49,187,6.1,,盤後,-24,-35.29%,
2023/06/01,TXO,202306W1,16700.0000,賣權,225,250,187,215,1455,215,471,211,223,313,97,,一般,-1,-0.46%,
2023/06/01,TXO,202306W1,16700.0000,賣權,222,275,182,222,1510,-,-,222,268,313,97,,盤後,6,2.78%,
2023/06/01,TXO,202306W1,16750.0000,買權,35.5,51,26.5,37.5,8391,37.5,6199,37,37.5,158,26.5,,一般,-15.5,-29.25%,
2023/06/01,TXO,202306W1,16750.0000,買權,53,67,29.5,36,9655,-,-,36,37.5,158,29.5,,盤後,-17,-32.08%,
2023/06/01,TXO,202306W1,16750.0000,賣權,273,288,224,253,491,253,218,241,260,309,118,,一般,-1,-0.39%,
2023/06/01,TXO,202306W1,16750.0000,賣權,269,309,219,268,254,-,-,253,290,309,118,,盤後,14,5.51%,
2023/06/01,TXO,202306W1,16800.0000,買權,24,39,19,27.5,10874,27.5,6270,27.5,28,133,4,,一般,-13.5,-32.93%,
2023/06/01,TXO,202306W1,16800.0000,買權,40.5,53,22,26.5,10641,-,-,26,29,133,4,,盤後,-14.5,-35.37%,
2023/06/01,TXO,202306W1,16800.0000,賣權,315,333,264,287,338,293,307,272,313,665,140,,一般,1,0.35%,
2023/06/01,TXO,202306W1,16800.0000,賣權,296,353,251,310,588,-,-,292,330,665,140,,盤後,24,8.39%,
2023/06/01,TXO,202306W1,16850.0000,買權,17.5,28,13.5,21,5090,21,7478,20,21,107,13.5,,一般,-10,-32.26%,
2023/06/01,TXO,202306W1,16850.0000,買權,24.5,40,16,22,8568,-,-,19,22,107,16,,盤後,-9,-29.03%,
2023/06/01,TXO,202306W1,16850.0000,賣權,351,367,316,338,25,338,82,255,419,391,172,,一般,9,2.74%,
2023/06/01,TXO,202306W1,16850.0000,賣權,328,391,291,346,69,-,-,222,-,391,172,,盤後,17,5.17%,
2023/06/01,TXO,202306W1,16900.0000,買權,14.5,21.5,9.9,15.5,5608,15.5,5989,15,16,100,2.9,,一般,-8,-34.04%,
2023/06/01,TXO,202306W1,16900.0000,買權,22.5,30.5,12,16,7017,-,-,13.5,16,100,2.9,,盤後,-7.5,-31.91%,
2023/06/01,TXO,202306W1,16900.0000,賣權,410,420,345,367,9,381,83,331,392,585,210,,一般,-6,-1.61%,
2023/06/01,TXO,202306W1,16900.0000,賣權,380,432,337,380,64,-,-,330,448,585,210,,盤後,7,1.88%,
2023/06/01,TXO,202306W1,16950.0000,買權,13.5,16,7.2,11,4772,11,3214,11,11.5,72,7.2,,一般,-6,-35.29%,
2023/06/01,TXO,202306W1,16950.0000,買權,17,23,9.2,12.5,3082,-,-,10,12.5,72,9.2,,盤後,-4.5,-26.47%,
2023/06/01,TXO,202306W1,16950.0000,賣權,-,-,-,-,0,425,37,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,16950.0000,賣權,430,430,430,430,10,-,-,293,565,430,242,,盤後,16,3.86%,
2023/06/01,TXO,202306W1,17000.0000,買權,7.5,11.5,5.4,8.5,4750,8.5,4921,8.2,8.8,59,2,,一般,-4.5,-34.62%,
2023/06/01,TXO,202306W1,17000.0000,買權,13,17.5,7,8.5,5102,-,-,8.5,9.8,59,2,,盤後,-4.5,-34.62%,
2023/06/01,TXO,202306W1,17000.0000,賣權,459,491,456,456,4,474,16,392,485,530,270,,一般,-4,-0.87%,
2023/06/01,TXO,202306W1,17000.0000,賣權,485,530,425,485,23,-,-,411,610,530,270,,盤後,25,5.43%,
2023/06/01,TXO,202306W1,17050.0000,買權,6,8.8,4.1,6.6,1808,6.6,2280,5.9,6.8,47,4.1,,一般,-3.4,-34%,
2023/06/01,TXO,202306W1,17050.0000,買權,10,13,5.1,6.4,1590,-,-,6.4,7.3,47,5.1,,盤後,-3.6,-36%,
2023/06/01,TXO,202306W1,17050.0000,賣權,-,-,-,-,0,520,2,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17050.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17100.0000,買權,5.1,6.5,3.3,5.2,2792,5.2,3033,5.2,5.3,41.5,1.8,,一般,-2.4,-31.58%,
2023/06/01,TXO,202306W1,17100.0000,買權,7.1,10,4.4,6,1787,-,-,4.6,5.7,41.5,1.8,,盤後,-1.6,-21.05%,
2023/06/01,TXO,202306W1,17100.0000,賣權,-,-,-,-,0,570,1,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17100.0000,賣權,540,540,540,540,1,-,-,260,-,630,375,,盤後,-15,-2.7%,
2023/06/01,TXO,202306W1,17200.0000,買權,3,4.1,2.5,3.4,898,3.4,2276,2.8,3.5,28.5,1.2,,一般,-1.8,-34.62%,
2023/06/01,TXO,202306W1,17200.0000,買權,5,10.5,2.4,2.8,2086,-,-,2.7,2.9,28.5,1.2,,盤後,-2.4,-46.15%,
2023/06/01,TXO,202306W1,17200.0000,賣權,-,-,-,-,0,670,4,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17300.0000,買權,2.3,2.8,1.8,2.4,480,2.4,1138,1.9,2.5,20,1.3,,一般,-1.2,-33.33%,
2023/06/01,TXO,202306W1,17300.0000,買權,3.6,4.1,2.1,2.2,676,-,-,2.1,2.5,20,1.3,,盤後,-1.4,-38.89%,
2023/06/01,TXO,202306W1,17300.0000,賣權,-,-,-,-,0,770,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17400.0000,買權,1.7,2,0.7,1.6,324,1.6,2559,0.7,1.7,158,0.7,,一般,-1.1,-40.74%,
2023/06/01,TXO,202306W1,17400.0000,買權,2.6,3.2,1.7,1.7,1065,-,-,0.6,2,158,0.8,,盤後,-1,-37.04%,
2023/06/01,TXO,202306W1,17400.0000,賣權,-,-,-,-,0,870,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17500.0000,買權,1.4,1.4,0.9,1.2,376,1.2,1369,0.9,1.2,9.8,0.9,,一般,-0.8,-40%,
2023/06/01,TXO,202306W1,17500.0000,買權,2,2.3,1.2,1.4,245,-,-,0.7,1.5,9.8,1.2,,盤後,-0.6,-30%,
2023/06/01,TXO,202306W1,17500.0000,賣權,-,-,-,-,0,970,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17600.0000,買權,1.2,1.2,0.1,1.1,33,0.6,646,0.2,1,6.6,0.1,,一般,-0.4,-26.67%,
2023/06/01,TXO,202306W1,17600.0000,買權,1.5,1.7,0.4,0.4,524,-,-,0.4,1.1,6.6,0.4,,盤後,-1.1,-73.33%,
2023/06/01,TXO,202306W1,17600.0000,賣權,-,-,-,-,0,1070,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17700.0000,買權,-,-,-,-,0,0.3,137,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17700.0000,買權,1.3,1.3,0.9,1,17,-,-,-,1,5.1,0.9,,盤後,-0.4,-28.57%,
2023/06/01,TXO,202306W1,17700.0000,賣權,-,-,-,-,0,1170,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17800.0000,買權,-,-,-,-,0,0.1,30,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17800.0000,買權,1,1,1,1,1,-,-,-,0.9,3.7,0.6,,盤後,-0.4,-28.57%,
2023/06/01,TXO,202306W1,17800.0000,賣權,-,-,-,-,0,1270,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,17900.0000,買權,-,-,-,-,0,0.1,120,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17900.0000,買權,2.1,2.1,1.9,1.9,3,-,-,-,0.9,2.2,0.7,,盤後,0.8,72.73%,
2023/06/01,TXO,202306W1,17900.0000,賣權,-,-,-,-,0,1370,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,17900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,18000.0000,買權,-,-,-,-,0,0.1,61,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,18000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,18000.0000,賣權,-,-,-,-,0,1470,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,18000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,18100.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,18100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,18100.0000,賣權,-,-,-,-,0,1570,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,18100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,18200.0000,買權,0.2,0.2,0.2,0.2,2,0.1,3,-,0.3,1.2,0.2,,一般,-0.1,-33.33%,
2023/06/01,TXO,202306W1,18200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
2023/06/01,TXO,202306W1,18200.0000,賣權,-,-,-,-,0,1670,0,-,-,-,-,,一般,-,-,
2023/06/01,TXO,202306W1,18200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-,
