Date,SMA,WMA,MOM,K,D,RSI,MACD,WILLR,AD,CCI
2003/08/15,-1.487614599820738,-1.4440895306336832,0.49753340640957683,0.7481152212045825,-0.2560928980820117,1.1413451526834877,0.6513568255758242,0.7481152212045826,1.4284731028338584,1.3176740144942465
2003/08/18,-1.4683192698371499,-1.4018360075663583,0.6280418223758487,0.8135733836953948,-0.2427419550445564,1.1759019563296167,0.7501232475008056,0.8135733836953949,0.18073146251586839,0.892548855277661
2003/08/19,-1.4338633234378855,-1.3580796917402644,1.1407534565290585,0.9079199699385332,0.01780038067549881,1.2662967187407268,0.8384080094056005,0.9079199699385333,0.8867890858728833,0.8183095566792701
2003/08/20,-1.3930674829011565,-1.3158261686729396,1.355160139902219,1.0594172095298344,0.3737569803359152,1.3536694678362422,0.9164748684192676,1.0594172095298342,-0.819515513385424,0.6502750333441646
2003/08/21,-1.3475856336541276,-1.2606987209721783,1.5136346450041183,1.3863323054900165,0.6520908121081601,1.6822451152378932,1.0476268775447288,1.3863323054900167,-1.3882830811750435,0.7986771119963249
2003/08/22,-1.294385652413663,-1.2128347716054553,1.7746514769366621,1.0362111257720927,0.9976126132246788,1.6970676401076237,1.1418996969254827,1.036211125772093,1.2185696289269445,1.000216459365605
2003/08/25,-1.2358105435349138,-1.1668743597331723,1.9564310563182548,1.2098262955736092,1.3186052074384134,1.8141951240588647,1.2331956425352406,1.2098262955736097,-1.1860545283659125,0.9655915702764877
2003/08/26,-1.1957038219261704,-1.1538501558238603,1.331855065622529,0.402499769947375,1.4222812705988686,0.7766755728314408,1.2011570369663664,0.4024997699473753,1.4310222429388928,0.46554631736835494
2003/08/27,-1.1795784390113142,-1.1441070494378565,0.5208384806892669,0.2157305907532303,1.256672814024704,0.8686174032889273,1.1778205135003808,0.21573059075323034,0.15041276382780078,0.24212236948546678
2003/08/28,-1.1622126420260852,-1.1387971816902136,0.5627876143927161,-0.16893149968121324,1.0751635203509962,0.8009094938357814,1.139574801192648,-0.16893149968121324,1.1835352532673462,0.1783153047258963
2003/08/29,-1.1318914091947325,-1.1025798762039343,1.0009230108509117,1.3863323054900165,1.1654539624007412,1.4834135017344448,1.2320387848039953,1.3863323054900167,-1.3882830811750435,1.243285237189886
2003/09/01,-1.099502819579424,-1.066112105257861,1.070838233689985,0.30104506280378346,1.0929450782048105,1.571852715172458,1.312892869783997,0.3010450628037835,0.9668655707907453,1.7513677412167377
2003/09/02,-1.0647712256089663,-1.0262630506045625,1.1500754862409364,0.6222900866389123,1.052536181199782,1.71004221369282,1.3977250134509422,0.6222900866389125,-1.3882830811750435,1.1785755947586358
2003/09/03,-1.0398251204158981,-1.0057499294473957,0.8191434314693193,0.17081059368143664,0.9268223980234656,1.1123396362505258,1.3957354288562993,0.1708105936814369,1.6451468961980604,0.8691595155566152
2003/09/04,-1.032796107350449,-1.0020430406424383,0.21321150019734286,-0.5070765148271988,0.6589563010844648,0.6148481375643872,1.3287448418436967,-0.5070765148271988,1.645145125272073,0.17025364836408308
2003/09/05,-1.0191515525763406,-0.9865893217731192,0.4369402132823814,0.01386136166219668,0.514321482613119,0.90864470807915,1.3125588451632886,0.013861361662196682,-0.17491194816403366,0.3762031383076746
2003/09/08,-0.9970997468808119,-0.9505723886546752,0.7212621194946154,0.9355206816049699,0.47551466319103314,1.3312187935218875,1.376348748177515,0.9355206816049698,-1.2807145990303255,0.7334181068511579
2003/09/09,-0.9662272189070705,-0.9248245393878046,1.0195670702746644,0.5459068491596984,0.4958028831305556,1.0782957796748165,1.3851080941962677,0.5459068491596984,1.6451468583275661,1.0142859183303397
2003/09/10,-0.9458292986387065,-0.919715044007997,0.6653299412233574,-0.11598531251487651,0.4488740617647944,0.5147901785784937,1.3156636418831553,-0.11598531251487652,0.507610391364891,0.04862581507988618
2003/09/12,-0.9195049555896682,-0.9090452154207541,0.8657535800286993,0.21552878374796752,0.5032647852288282,0.7246476476269252,1.2827089455387002,0.21552878374796777,-1.3882830811750435,-0.03246879593876308
2003/09/15,-0.9184023653048913,-0.9149311537259236,0.012787861391997625,-1.0029693011007514,0.16524328194866172,0.30380578242591794,1.1947453583133067,-1.0029693011007514,1.1872686753931347,-0.5264588834400326
2003/09/16,-0.9142676517369794,-0.9097465187081778,0.11533018822264224,-0.3267518652731728,0.07642700994772386,0.5815997452575721,1.1566568099071726,-0.32675186527317285,-1.2519491513097607,-0.3094083329137428
2003/09/17,-0.9105464095258586,-0.8967974544368039,0.1013471436548236,0.18416797512987787,0.014444590338557349,0.7777304295565991,1.1470817027862747,0.1841679751298779,0.7037327034952914,1.0746088504340732
2003/09/18,-0.9011743921052581,-0.8872797669646142,0.2924487527482942,0.018870379705360533,-0.007050837193584781,0.6656416222999804,1.114969617058776,0.018870379705360537,-0.47825535188912593,0.4753784621529394
2003/09/19,-0.8833951237632379,-0.8764596591014934,0.5767706589605281,0.15170953821014774,0.08614955716995164,0.743927278671593,1.08855898871965,0.15170953821014774,0.1284298009682065,0.6408279519216692
2003/09/22,-0.8838085951200292,-0.8889077924532788,-0.03848330202332302,-1.0985413653643887,-0.07122531798405277,-0.049278134610300145,0.9749455513385055,-1.0985413653643887,1.645144199821251,-0.7564545400360443
2003/09/23,-0.899658330463691,-0.9062900953630146,-0.5605169658884107,-1.4251615605884176,-0.40519795587617474,-0.2210214580987606,0.8542864813650038,-1.4251615605884183,0.6339990764517168,-1.1767504385446
2003/09/24,-0.91137335223944,-0.9195397181861418,-0.4206865202102609,-1.181147228636272,-0.6495293596689838,-0.17494994852496462,0.7544744095609148,-1.1811472286362723,0.18072875732767055,-1.0694573409322599
2003/09/25,-0.9148189468793664,-0.930660384601016,-0.14102562885396433,-0.6105962210526537,-0.7195034150086383,-0.17494994852496462,0.6671345057787921,-0.6105962210526537,-1.1716095801478519,-1.2707255216056244
2003/09/26,-0.9233640215863835,-0.9411548873664045,-0.31348317852367896,-0.6105962210526537,-0.8363777414853584,-0.17494994852496462,0.5905615701481592,-0.6105962210526537,-0.6299285359850822,-0.7964600704887185
2003/09/29,-0.9273609113686987,-0.9536030207181899,-0.159669688277717,-0.8537005634143713,-0.8152602555361994,-0.34104859901731477,0.5093013721856646,-0.8537005634143711,0.056202110729227164,-0.8457671744981775
2003/09/30,-0.9376976952884775,-0.9655752696963659,-0.3740763716508776,-0.8710651592973474,-0.892265853068928,-0.35354990816585874,0.438290725082519,-0.8710651592973477,0.703732703495217,-0.6746080732772538
2003/10/01,-0.9601629723407984,-0.9891941625549845,-0.784245678973446,-1.578180146284677,-1.1415904086881457,-0.9620664564399346,0.32313644809033265,-1.5781801462846772,0.9710487241938651,-1.3627513393358281
2003/10/02,-0.9688458708334133,-0.986439042497245,-0.3181441933796196,-0.14425836254583227,-1.1646687101180897,0.11531950811757696,0.31766352323475616,-0.14425836254583252,-0.061157650397072265,0.22452774295465544
2003/10/03,-0.9755992363276691,-0.9755938880881451,-0.25288998539648033,0.9739231532692519,-1.0483477394155822,0.3564518889849758,0.3352056888493113,0.9739231532692523,-0.49609942646499344,1.3046238758226516
2003/10/06,-0.9583712631280369,-0.9399776997053734,0.5581265995367755,1.2629522821109456,-0.7142603096393314,1.041901944210266,0.43855808183393186,1.2629522821109456,-0.9617071831583418,2.2298788284648987
