Date,SMA,WMA,MOM,K,D,RSI,MACD,WILLR,AD,CCI
2003/08/15,-0.35304073079750165,-0.3466790397897785,0.28166123180699065,1.4860795079875464,0.4230398962303419,0.9170958538282837,-0.18464178648511195,1.4860795079875462,-1.4193635985826962,1.2918263719428043
2003/08/18,-0.33910065670861544,-0.3020838971518241,0.4492774333408803,1.4860795079875464,0.47525281682108117,1.0725915599990672,0.045907167613483325,1.4860795079875462,-1.4193635985826962,1.2747435065593666
2003/08/19,-0.3019271258049187,-0.24318465215829854,1.2873584410103283,1.0629793740142754,0.6214489944751515,1.3674821906343964,0.3063864705813677,1.062979374014275,0.5984277238278208,1.5689958627890133
2003/08/20,-0.26010690353825944,-0.18260257159352963,1.454974642544218,1.2745294410009107,0.798972924483666,1.5069157456090585,0.5465267925246617,1.2745294410009107,0.09397938877786532,1.2161322648713446
2003/08/21,-0.22293337263456267,-0.11276489538692155,1.2873584410103283,1.4860795079875464,0.8511858450744056,1.7692841977240765,0.8088156329787163,1.4860795079875462,-1.4193635985826962,1.030458531576261
2003/08/22,-0.1671730762790172,-0.0496585614652876,1.9578232471458867,1.299417684175809,1.0846083135977114,1.7692841977240765,1.0038277358117607,1.299417684175809,0.09397938877786532,0.953175648581607
2003/08/25,-0.09747270583458553,0.011764936885103008,2.4606718517475556,1.4860795079875464,1.4500987577328879,1.9052528457417701,1.184728043230826,1.4860795079875462,-1.4193635985826962,0.8175256389439312
2003/08/26,-0.04171240947904007,0.03532463488251336,1.9578232471458867,0.7537908145722697,1.707146982179605,0.8519131177109083,1.1892295209183898,0.7537908145722692,0.5984277238278208,0.3760160677326317
2003/08/27,0.004754504150581045,0.06561567516489783,1.6225908440781076,0.9572043405209577,1.7854663630657144,1.201965772443892,1.2595767856348419,0.9572043405209572,0.0939801454489805,0.6543692666672076
2003/08/28,0.06051480050612585,0.11273507115971788,1.9578232471458867,0.997887045710695,1.817597391121554,1.6390228722288125,1.4215312111515408,0.9978870457106949,0.0939801454489805,1.3642683979594197
2003/08/29,0.11627509686167131,0.17499998729573016,1.9578232471458867,1.2745294410009107,1.7862696387671109,1.9877459003454059,1.653411994269375,1.2745294410009107,-0.8140260404363,1.5941930892295777
2003/09/01,0.17203539321721678,0.2355820678604991,1.9578232471458867,1.2216419242542516,1.7471099483240558,2.09201034620451,1.8557953502482538,1.2216419242542516,-0.4104679373774377,1.493947519886514
2003/09/02,0.21385561548387605,0.2776529571415884,1.454974642544218,0.9091247798421769,1.7243261284299156,1.74187408753586,1.9511213044585998,0.9091247798421763,-0.4104679373774377,0.8872240181890395
2003/09/03,0.2463824550246103,0.3037369084958638,1.1197422394764387,0.6206474157694919,1.6274948938798168,1.3951926717715672,1.9614840412809562,0.6206474157694915,1.6073223761384268,0.6942074483642209
2003/09/04,0.264969220476459,0.31551675749456864,0.6168936348747699,0.33217005169680675,1.4566162446737603,1.0538025166710117,1.9051620609267066,0.3321700516968065,1.6073223761384268,0.3656997429742771
2003/09/05,0.30214275138015645,0.35758764677565796,1.2873584410103283,0.997887045710695,1.411963565978513,1.6706959634953669,2.0013373627146276,0.9978870457106949,0.5984277238278208,1.047501027004189
2003/09/08,0.36254973909866306,0.44341226090908126,2.1254394486797765,1.4860795079875464,1.411963565978513,2.27214429087257,2.297535096170827,1.4860795079875462,-1.4193635985826962,1.616699349739598
2003/09/09,0.43225010954309473,0.5098842659732026,2.4606718517475556,0.818026664871855,1.4214760413897811,1.9705617668915607,2.4613282720979126,0.8180266648718548,1.6073238894806572,1.6120963817005074
2003/09/10,0.4833637145356777,0.5469066485405605,1.7902070456119972,0.2961103811877212,1.323576815282144,1.3902055422185606,2.478698835230057,0.296110381187721,0.5984277238278208,0.7144812269785459
2003/09/12,0.5065971713504882,0.5494309018974262,0.7845098364086596,-0.41787109489217383,1.11392185721779,0.6295445925565034,2.3403326124990924,-0.4178710948921741,1.6073223761384268,0.03632012608946501
2003/09/15,0.5065971713504882,0.5309197106137467,-0.05357117126078851,-1.1989790345351359,0.7476281373812178,0.1852449851431917,2.122347471948711,-1.198979034535136,0.5984277238278208,-0.5864767202872924
2003/09/16,0.5158905540764133,0.5376510528987214,0.28166123180699065,-0.4666903411198588,0.4976085753217155,0.6813777805928062,2.0485682957741447,-0.466690341119859,-1.4193635985826962,-0.35479237814935616
2003/09/17,0.5577107763430725,0.5931846267497589,1.454974642544218,0.997887045710695,0.5107530867991045,1.4246829805730796,2.2110725672020703,0.9978870457106949,-0.8140260404363,0.9931414411678792
2003/09/18,0.5948843072467687,0.6243170848177657,1.2873584410103283,0.5096945834338436,0.49432244745236775,0.984268141477008,2.2302852217368194,0.5096945834338436,0.5984277238278208,0.6599139066018856
2003/09/19,0.6227644554245411,0.6234756670321433,0.9521260379425491,-0.22259410998143334,0.4121692507186868,0.38355544032978706,2.096193157381045,-0.22259410998143356,1.6073238894806572,0.10215732357041674
2003/09/22,0.6181177640615791,0.5923432089641378,-0.22118737279467812,-0.9548828033967104,0.12298999821612983,-0.1418705197762615,1.8435186729754938,-0.9548828033967105,1.6073223761384268,-0.8441746800959514
2003/09/23,0.5902376158838067,0.5704663465379716,-1.059268380464126,-0.7107865722582847,-0.20233666084924667,0.02267259256400177,1.6640982532171689,-0.7107865722582848,-1.4193635985826962,-0.8198241170762578
2003/09/24,0.5670041590689963,0.5536379908255353,-0.8916521789302364,-0.6294211618788096,-0.4166844401164933,0.02267259256400177,1.5032950368497586,-0.6294211618788098,-1.4193635985826962,-0.6295990855983228
2003/09/25,0.5391240108912239,0.515774190472555,-1.059268380464126,-1.4227339130786931,-0.6712224279963481,-0.53401587121603,1.2364496854325908,-1.4227339130786933,0.09397938877786532,-1.0835599858726344
2003/09/26,0.5205372454393751,0.4745447189770867,-0.7240359773963468,-1.4430752656735617,-0.8230415355601907,-0.7055263035280032,0.9712043807408212,-1.443075265673562,0.5984277238278208,-1.0426626074695413
2003/09/29,0.5158905540764133,0.44509509648032464,-0.22118737279467812,-1.1989790345351359,-0.8230415355601907,-0.4798417205871307,0.7918759313250309,-1.198979034535136,0.0939801454489805,-0.8271461122093426
2003/09/30,0.49730378862456454,0.4164868917691835,-0.7240359773963468,-1.1989790345351359,-0.9314837552486495,-0.4798417205871307,0.6410846270139087,-1.198979034535136,1.6073223761384268,-0.6122479099575894
2003/10/01,0.45083687499494346,0.39124435820053044,-1.7297331865996846,-1.1582963293453985,-1.2507858465535564,-0.47984172058713126,0.5143699042442053,-1.158296329345399,0.09397938877786532,-0.7140255631894509
2003/10/02,0.43225010954309473,0.4080727139129654,-0.7240359773963468,0.04369268762412177,-1.3197945318098485,0.452930779095666,0.5712436802842097,0.04369268762412177,-1.4193635985826962,0.4793443765123292
2003/10/03,0.44154349226901973,0.45350927433654276,0.28166123180699065,1.4860795079875464,-1.066762685870111,0.9768818599127671,0.730486205616801,1.4860795079875462,-1.4193635985826962,1.645659764512422
2003/10/06,0.474070331809754,0.5140913549013116,1.1197422394764387,1.2216419242542516,-0.7444483106849697,1.2747977275522304,0.9272971779218244,1.2216419242542516,-0.4104679373774377,1.866781266177498
2003/10/07,0.4926570972616027,0.551955155254292,0.6168936348747699,0.692766756787663,-0.5366007229487567,0.7221061014889488,0.9880182207708877,0.6927667567876628,0.0939801454489805,0.9697935267024037
2003/10/08,0.5065971713504882,0.5780391066085673,0.4492774333408803,0.4283291730543682,-0.37996196117653847,0.45987675742856704,0.9822443812695799,0.4283291730543682,0.5984277238278208,0.626008752058776
2003/10/09,0.5298306281652988,0.5931846267497589,0.7845098364086596,0.16389158932107406,-0.1450038185182109,0.1988227079990419,0.9244392104624515,0.16389158932107362,-0.4104679373774377,0.1842937370325049
2003/10/13,0.5670041590689963,0.6209514136752776,1.2873584410103283,0.692766756787663,0.17128598890646066,0.6100166656998682,0.9489882783292812,0.6927667567876628,0.09397938877786532,0.5846904161206373
2003/10/14,0.5855909245208449,0.6167443247471699,0.6168936348747699,-0.24478467644856297,0.31258948728839225,-0.142973708110619,0.8336788391585523,-0.2447846764485632,1.607324192149285,0.16655143305816345
2003/10/15,0.5995309986097305,0.6007573868203546,0.4492774333408803,-0.5332620405212477,0.4111733233688095,-0.3664829193859055,0.6917482331928985,-0.5332620405212479,1.6073233850330793,-0.49919984030698833
2003/10/16,0.6274111467875042,0.6074887291053295,0.9521260379425491,0.07574572807664255,0.5939185454363978,0.2944836602344426,0.693859068316969,0.07574572807664232,-1.4193635985826962,-0.586030082785632
2003/10/17,0.6227644554245411,0.5839290311079197,-0.22118737279467812,-1.2905151212120456,0.3963401072918951,-0.3695195528836215,0.5638772725530461,-1.2905151212120458,1.6073238894806572,-0.8971464721697259
2003/10/20,0.6041776899726936,0.561210750896131,-0.7240359773963468,-0.9820046068565355,0.030849663156718853,-0.3695195528836215,0.4543461516873855,-0.9820046068565359,-0.4104679373774377,-1.3638440984907012
2003/10/21,0.5670041590689963,0.5250297861143942,-1.3945007835319052,-1.0525212958520807,-0.3059236746535506,-0.7875388785796451,0.28044533836265606,-1.0525212958520809,0.39664907585649234,-1.690895307959068
2003/10/22,0.5298306281652988,0.4787518079051958,-1.3945007835319052,-1.3986941327393023,-0.615641226339528,-1.158908078674958,0.05809420545688999,-1.3986941327393025,0.09397938877786532,-1.8968024182212586
2003/10/23,0.4833637145356777,0.41396263841231784,-1.7297331865996846,-1.6871714968119873,-0.928918749883965,-1.6297726790036169,-0.24050292294737485,-1.6871714968119875,1.6073223761384268,-1.7509089722854148
2003/10/24,0.44154349226901973,0.35758764677565796,-1.5621169850657948,-1.6871714968119873,-1.2030365829853469,-1.6297726790036169,-0.4729733477848109,-1.6871714968119875,1.6073193494585052,-1.3149910330712975
2003/10/27,0.3997232700023605,0.32561377092203014,-1.5621169850657948,-1.1989790345351359,-1.483178983847199,-1.0139961673179574,-0.5693453472266596,-1.198979034535136,0.09397938877786532,-0.7790288665839818
2003/10/28,0.39507657863939866,0.3432835444200874,-0.22118737279467812,0.33217005169680675,-1.397739659244171,0.1536244454324608,-0.4355284914491836,0.3321700516968065,-1.4193635985826962,0.054012623050052964
2003/10/29,0.4090166527282842,0.3870372692724214,0.4492774333408803,0.7537908145722697,-1.2071442428220314,0.670041074072896,-0.2045297392939757,0.7537908145722692,0.8506520174648188,1.1974534266167935
2003/10/30,0.4090166527282842,0.42826674076788834,-0.05357117126078851,0.7537908145722697,-1.1067347801475322,0.6700410740728967,-0.022484567495391575,0.7537908145722692,-1.4193635985826962,0.8617555297413373
2003/10/31,0.3997232700023605,0.4274253229822673,-0.3888035743285677,-0.4666903411198588,-0.9847372829980161,-0.4097910767798677,-0.08496922652107672,-0.466690341119859,1.607324192149285,0.32113322001817607
